region,abbr,id,year,voting,continent
Mexico,MEX,3,1900,0,Americas
Mexico,MEX,3,1901,0,Americas
Mexico,MEX,3,1902,0,Americas
Mexico,MEX,3,1903,0,Americas
Mexico,MEX,3,1904,0,Americas
Mexico,MEX,3,1905,0,Americas
Mexico,MEX,3,1906,0,Americas
Mexico,MEX,3,1907,0,Americas
Mexico,MEX,3,1908,0,Americas
Mexico,MEX,3,1909,0,Americas
Mexico,MEX,3,1910,0,Americas
Mexico,MEX,3,1911,0,Americas
Mexico,MEX,3,1912,0,Americas
Mexico,MEX,3,1913,0,Americas
Mexico,MEX,3,1914,0,Americas
Mexico,MEX,3,1915,0,Americas
Mexico,MEX,3,1916,0,Americas
Mexico,MEX,3,1917,0,Americas
Mexico,MEX,3,1918,0,Americas
Mexico,MEX,3,1919,0,Americas
Mexico,MEX,3,1920,0,Americas
Mexico,MEX,3,1921,0,Americas
Mexico,MEX,3,1922,0,Americas
Mexico,MEX,3,1923,0,Americas
Mexico,MEX,3,1924,0,Americas
Mexico,MEX,3,1925,0,Americas
Mexico,MEX,3,1926,0,Americas
Mexico,MEX,3,1927,0,Americas
Mexico,MEX,3,1928,0,Americas
Mexico,MEX,3,1929,0,Americas
Mexico,MEX,3,1930,0,Americas
Mexico,MEX,3,1931,0,Americas
Mexico,MEX,3,1932,0,Americas
Mexico,MEX,3,1933,0,Americas
Mexico,MEX,3,1934,0,Americas
Mexico,MEX,3,1935,0,Americas
Mexico,MEX,3,1936,0,Americas
Mexico,MEX,3,1937,0,Americas
Mexico,MEX,3,1938,0,Americas
Mexico,MEX,3,1939,0,Americas
Mexico,MEX,3,1940,0,Americas
Mexico,MEX,3,1941,0,Americas
Mexico,MEX,3,1942,0,Americas
Mexico,MEX,3,1943,0,Americas
Mexico,MEX,3,1944,0,Americas
Mexico,MEX,3,1945,0,Americas
Mexico,MEX,3,1946,0,Americas
Mexico,MEX,3,1947,0,Americas
Mexico,MEX,3,1948,0,Americas
Mexico,MEX,3,1949,0,Americas
Mexico,MEX,3,1950,0,Americas
Mexico,MEX,3,1951,0,Americas
Mexico,MEX,3,1952,0,Americas
Mexico,MEX,3,1953,0,Americas
Mexico,MEX,3,1954,0,Americas
Mexico,MEX,3,1955,100,Americas
Mexico,MEX,3,1956,100,Americas
Mexico,MEX,3,1957,100,Americas
Mexico,MEX,3,1958,100,Americas
Mexico,MEX,3,1959,100,Americas
Mexico,MEX,3,1960,100,Americas
Mexico,MEX,3,1961,100,Americas
Mexico,MEX,3,1962,100,Americas
Mexico,MEX,3,1963,100,Americas
Mexico,MEX,3,1964,100,Americas
Mexico,MEX,3,1965,100,Americas
Mexico,MEX,3,1966,100,Americas
Mexico,MEX,3,1967,100,Americas
Mexico,MEX,3,1968,100,Americas
Mexico,MEX,3,1969,100,Americas
Mexico,MEX,3,1970,100,Americas
Mexico,MEX,3,1971,100,Americas
Mexico,MEX,3,1972,100,Americas
Mexico,MEX,3,1973,100,Americas
Mexico,MEX,3,1974,100,Americas
Mexico,MEX,3,1975,100,Americas
Mexico,MEX,3,1976,100,Americas
Mexico,MEX,3,1977,100,Americas
Mexico,MEX,3,1978,100,Americas
Mexico,MEX,3,1979,100,Americas
Mexico,MEX,3,1980,100,Americas
Mexico,MEX,3,1981,100,Americas
Mexico,MEX,3,1982,100,Americas
Mexico,MEX,3,1983,100,Americas
Mexico,MEX,3,1984,100,Americas
Mexico,MEX,3,1985,100,Americas
Mexico,MEX,3,1986,100,Americas
Mexico,MEX,3,1987,100,Americas
Mexico,MEX,3,1988,100,Americas
Mexico,MEX,3,1989,100,Americas
Mexico,MEX,3,1990,100,Americas
Mexico,MEX,3,1991,100,Americas
Mexico,MEX,3,1992,100,Americas
Mexico,MEX,3,1993,100,Americas
Mexico,MEX,3,1994,100,Americas
Mexico,MEX,3,1995,100,Americas
Mexico,MEX,3,1996,100,Americas
Mexico,MEX,3,1997,100,Americas
Mexico,MEX,3,1998,100,Americas
Mexico,MEX,3,1999,100,Americas
Mexico,MEX,3,2000,100,Americas
Suriname,SUR,4,1900,0,Americas
Suriname,SUR,4,1901,0,Americas
Suriname,SUR,4,1902,0,Americas
Suriname,SUR,4,1903,0,Americas
Suriname,SUR,4,1904,0,Americas
Suriname,SUR,4,1905,0,Americas
Suriname,SUR,4,1906,0,Americas
Suriname,SUR,4,1907,0,Americas
Suriname,SUR,4,1908,0,Americas
Suriname,SUR,4,1909,0,Americas
Suriname,SUR,4,1910,0,Americas
Suriname,SUR,4,1911,0,Americas
Suriname,SUR,4,1912,0,Americas
Suriname,SUR,4,1913,0,Americas
Suriname,SUR,4,1914,0,Americas
Suriname,SUR,4,1915,0,Americas
Suriname,SUR,4,1916,0,Americas
Suriname,SUR,4,1917,0,Americas
Suriname,SUR,4,1918,0,Americas
Suriname,SUR,4,1919,0,Americas
Suriname,SUR,4,1920,0,Americas
Suriname,SUR,4,1921,0,Americas
Suriname,SUR,4,1922,0,Americas
Suriname,SUR,4,1923,0,Americas
Suriname,SUR,4,1924,0,Americas
Suriname,SUR,4,1925,0,Americas
Suriname,SUR,4,1926,0,Americas
Suriname,SUR,4,1927,0,Americas
Suriname,SUR,4,1928,0,Americas
Suriname,SUR,4,1929,0,Americas
Suriname,SUR,4,1930,0,Americas
Suriname,SUR,4,1931,0,Americas
Suriname,SUR,4,1932,0,Americas
Suriname,SUR,4,1933,0,Americas
Suriname,SUR,4,1934,0,Americas
Suriname,SUR,4,1935,0,Americas
Suriname,SUR,4,1936,0,Americas
Suriname,SUR,4,1937,0,Americas
Suriname,SUR,4,1938,0,Americas
Suriname,SUR,4,1939,0,Americas
Suriname,SUR,4,1940,0,Americas
Suriname,SUR,4,1941,0,Americas
Suriname,SUR,4,1942,0,Americas
Suriname,SUR,4,1943,0,Americas
Suriname,SUR,4,1944,0,Americas
Suriname,SUR,4,1945,0,Americas
Suriname,SUR,4,1946,0,Americas
Suriname,SUR,4,1947,0,Americas
Suriname,SUR,4,1948,0,Americas
Suriname,SUR,4,1949,100,Americas
Suriname,SUR,4,1950,100,Americas
Suriname,SUR,4,1951,100,Americas
Suriname,SUR,4,1952,100,Americas
Suriname,SUR,4,1953,100,Americas
Suriname,SUR,4,1954,100,Americas
Suriname,SUR,4,1955,100,Americas
Suriname,SUR,4,1956,100,Americas
Suriname,SUR,4,1957,100,Americas
Suriname,SUR,4,1958,100,Americas
Suriname,SUR,4,1959,100,Americas
Suriname,SUR,4,1960,100,Americas
Suriname,SUR,4,1961,100,Americas
Suriname,SUR,4,1962,100,Americas
Suriname,SUR,4,1963,100,Americas
Suriname,SUR,4,1964,100,Americas
Suriname,SUR,4,1965,100,Americas
Suriname,SUR,4,1966,100,Americas
Suriname,SUR,4,1967,100,Americas
Suriname,SUR,4,1968,100,Americas
Suriname,SUR,4,1969,100,Americas
Suriname,SUR,4,1970,100,Americas
Suriname,SUR,4,1971,100,Americas
Suriname,SUR,4,1972,100,Americas
Suriname,SUR,4,1973,100,Americas
Suriname,SUR,4,1974,100,Americas
Suriname,SUR,4,1975,100,Americas
Suriname,SUR,4,1976,100,Americas
Suriname,SUR,4,1977,100,Americas
Suriname,SUR,4,1978,100,Americas
Suriname,SUR,4,1979,100,Americas
Suriname,SUR,4,1980,0,Americas
Suriname,SUR,4,1981,0,Americas
Suriname,SUR,4,1982,0,Americas
Suriname,SUR,4,1983,0,Americas
Suriname,SUR,4,1984,0,Americas
Suriname,SUR,4,1985,0,Americas
Suriname,SUR,4,1986,0,Americas
Suriname,SUR,4,1987,100,Americas
Suriname,SUR,4,1988,100,Americas
Suriname,SUR,4,1989,100,Americas
Suriname,SUR,4,1990,100,Americas
Suriname,SUR,4,1991,100,Americas
Suriname,SUR,4,1992,100,Americas
Suriname,SUR,4,1993,100,Americas
Suriname,SUR,4,1994,100,Americas
Suriname,SUR,4,1995,100,Americas
Suriname,SUR,4,1996,100,Americas
Suriname,SUR,4,1997,100,Americas
Suriname,SUR,4,1998,100,Americas
Suriname,SUR,4,1999,100,Americas
Suriname,SUR,4,2000,100,Americas
Sweden,SWE,5,1900,0,Europe
Sweden,SWE,5,1901,0,Europe
Sweden,SWE,5,1902,0,Europe
Sweden,SWE,5,1903,0,Europe
Sweden,SWE,5,1904,0,Europe
Sweden,SWE,5,1905,0,Europe
Sweden,SWE,5,1906,0,Europe
Sweden,SWE,5,1907,0,Europe
Sweden,SWE,5,1908,0,Europe
Sweden,SWE,5,1909,0,Europe
Sweden,SWE,5,1910,0,Europe
Sweden,SWE,5,1911,0,Europe
Sweden,SWE,5,1912,0,Europe
Sweden,SWE,5,1913,0,Europe
Sweden,SWE,5,1914,0,Europe
Sweden,SWE,5,1915,0,Europe
Sweden,SWE,5,1916,0,Europe
Sweden,SWE,5,1917,0,Europe
Sweden,SWE,5,1918,0,Europe
Sweden,SWE,5,1919,0,Europe
Sweden,SWE,5,1920,0,Europe
Sweden,SWE,5,1921,100,Europe
Sweden,SWE,5,1922,100,Europe
Sweden,SWE,5,1923,100,Europe
Sweden,SWE,5,1924,100,Europe
Sweden,SWE,5,1925,100,Europe
Sweden,SWE,5,1926,100,Europe
Sweden,SWE,5,1927,100,Europe
Sweden,SWE,5,1928,100,Europe
Sweden,SWE,5,1929,100,Europe
Sweden,SWE,5,1930,100,Europe
Sweden,SWE,5,1931,100,Europe
Sweden,SWE,5,1932,100,Europe
Sweden,SWE,5,1933,100,Europe
Sweden,SWE,5,1934,100,Europe
Sweden,SWE,5,1935,100,Europe
Sweden,SWE,5,1936,100,Europe
Sweden,SWE,5,1937,100,Europe
Sweden,SWE,5,1938,100,Europe
Sweden,SWE,5,1939,100,Europe
Sweden,SWE,5,1940,100,Europe
Sweden,SWE,5,1941,100,Europe
Sweden,SWE,5,1942,100,Europe
Sweden,SWE,5,1943,100,Europe
Sweden,SWE,5,1944,100,Europe
Sweden,SWE,5,1945,100,Europe
Sweden,SWE,5,1946,100,Europe
Sweden,SWE,5,1947,100,Europe
Sweden,SWE,5,1948,100,Europe
Sweden,SWE,5,1949,100,Europe
Sweden,SWE,5,1950,100,Europe
Sweden,SWE,5,1951,100,Europe
Sweden,SWE,5,1952,100,Europe
Sweden,SWE,5,1953,100,Europe
Sweden,SWE,5,1954,100,Europe
Sweden,SWE,5,1955,100,Europe
Sweden,SWE,5,1956,100,Europe
Sweden,SWE,5,1957,100,Europe
Sweden,SWE,5,1958,100,Europe
Sweden,SWE,5,1959,100,Europe
Sweden,SWE,5,1960,100,Europe
Sweden,SWE,5,1961,100,Europe
Sweden,SWE,5,1962,100,Europe
Sweden,SWE,5,1963,100,Europe
Sweden,SWE,5,1964,100,Europe
Sweden,SWE,5,1965,100,Europe
Sweden,SWE,5,1966,100,Europe
Sweden,SWE,5,1967,100,Europe
Sweden,SWE,5,1968,100,Europe
Sweden,SWE,5,1969,100,Europe
Sweden,SWE,5,1970,100,Europe
Sweden,SWE,5,1971,100,Europe
Sweden,SWE,5,1972,100,Europe
Sweden,SWE,5,1973,100,Europe
Sweden,SWE,5,1974,100,Europe
Sweden,SWE,5,1975,100,Europe
Sweden,SWE,5,1976,100,Europe
Sweden,SWE,5,1977,100,Europe
Sweden,SWE,5,1978,100,Europe
Sweden,SWE,5,1979,100,Europe
Sweden,SWE,5,1980,100,Europe
Sweden,SWE,5,1981,100,Europe
Sweden,SWE,5,1982,100,Europe
Sweden,SWE,5,1983,100,Europe
Sweden,SWE,5,1984,100,Europe
Sweden,SWE,5,1985,100,Europe
Sweden,SWE,5,1986,100,Europe
Sweden,SWE,5,1987,100,Europe
Sweden,SWE,5,1988,100,Europe
Sweden,SWE,5,1989,100,Europe
Sweden,SWE,5,1990,100,Europe
Sweden,SWE,5,1991,100,Europe
Sweden,SWE,5,1992,100,Europe
Sweden,SWE,5,1993,100,Europe
Sweden,SWE,5,1994,100,Europe
Sweden,SWE,5,1995,100,Europe
Sweden,SWE,5,1996,100,Europe
Sweden,SWE,5,1997,100,Europe
Sweden,SWE,5,1998,100,Europe
Sweden,SWE,5,1999,100,Europe
Sweden,SWE,5,2000,100,Europe
Switzerland,CHE,6,1900,0,Europe
Switzerland,CHE,6,1901,0,Europe
Switzerland,CHE,6,1902,0,Europe
Switzerland,CHE,6,1903,0,Europe
Switzerland,CHE,6,1904,0,Europe
Switzerland,CHE,6,1905,0,Europe
Switzerland,CHE,6,1906,0,Europe
Switzerland,CHE,6,1907,0,Europe
Switzerland,CHE,6,1908,0,Europe
Switzerland,CHE,6,1909,0,Europe
Switzerland,CHE,6,1910,0,Europe
Switzerland,CHE,6,1911,0,Europe
Switzerland,CHE,6,1912,0,Europe
Switzerland,CHE,6,1913,0,Europe
Switzerland,CHE,6,1914,0,Europe
Switzerland,CHE,6,1915,0,Europe
Switzerland,CHE,6,1916,0,Europe
Switzerland,CHE,6,1917,0,Europe
Switzerland,CHE,6,1918,0,Europe
Switzerland,CHE,6,1919,0,Europe
Switzerland,CHE,6,1920,0,Europe
Switzerland,CHE,6,1921,0,Europe
Switzerland,CHE,6,1922,0,Europe
Switzerland,CHE,6,1923,0,Europe
Switzerland,CHE,6,1924,0,Europe
Switzerland,CHE,6,1925,0,Europe
Switzerland,CHE,6,1926,0,Europe
Switzerland,CHE,6,1927,0,Europe
Switzerland,CHE,6,1928,0,Europe
Switzerland,CHE,6,1929,0,Europe
Switzerland,CHE,6,1930,0,Europe
Switzerland,CHE,6,1931,0,Europe
Switzerland,CHE,6,1932,0,Europe
Switzerland,CHE,6,1933,0,Europe
Switzerland,CHE,6,1934,0,Europe
Switzerland,CHE,6,1935,0,Europe
Switzerland,CHE,6,1936,0,Europe
Switzerland,CHE,6,1937,0,Europe
Switzerland,CHE,6,1938,0,Europe
Switzerland,CHE,6,1939,0,Europe
Switzerland,CHE,6,1940,0,Europe
Switzerland,CHE,6,1941,0,Europe
Switzerland,CHE,6,1942,0,Europe
Switzerland,CHE,6,1943,0,Europe
Switzerland,CHE,6,1944,0,Europe
Switzerland,CHE,6,1945,0,Europe
Switzerland,CHE,6,1946,0,Europe
Switzerland,CHE,6,1947,0,Europe
Switzerland,CHE,6,1948,0,Europe
Switzerland,CHE,6,1949,0,Europe
Switzerland,CHE,6,1950,0,Europe
Switzerland,CHE,6,1951,0,Europe
Switzerland,CHE,6,1952,0,Europe
Switzerland,CHE,6,1953,0,Europe
Switzerland,CHE,6,1954,0,Europe
Switzerland,CHE,6,1955,0,Europe
Switzerland,CHE,6,1956,0,Europe
Switzerland,CHE,6,1957,0,Europe
Switzerland,CHE,6,1958,0,Europe
Switzerland,CHE,6,1959,0,Europe
Switzerland,CHE,6,1960,0,Europe
Switzerland,CHE,6,1961,0,Europe
Switzerland,CHE,6,1962,0,Europe
Switzerland,CHE,6,1963,0,Europe
Switzerland,CHE,6,1964,0,Europe
Switzerland,CHE,6,1965,0,Europe
Switzerland,CHE,6,1966,0,Europe
Switzerland,CHE,6,1967,0,Europe
Switzerland,CHE,6,1968,0,Europe
Switzerland,CHE,6,1969,0,Europe
Switzerland,CHE,6,1970,0,Europe
Switzerland,CHE,6,1971,100,Europe
Switzerland,CHE,6,1972,100,Europe
Switzerland,CHE,6,1973,100,Europe
Switzerland,CHE,6,1974,100,Europe
Switzerland,CHE,6,1975,100,Europe
Switzerland,CHE,6,1976,100,Europe
Switzerland,CHE,6,1977,100,Europe
Switzerland,CHE,6,1978,100,Europe
Switzerland,CHE,6,1979,100,Europe
Switzerland,CHE,6,1980,100,Europe
Switzerland,CHE,6,1981,100,Europe
Switzerland,CHE,6,1982,100,Europe
Switzerland,CHE,6,1983,100,Europe
Switzerland,CHE,6,1984,100,Europe
Switzerland,CHE,6,1985,100,Europe
Switzerland,CHE,6,1986,100,Europe
Switzerland,CHE,6,1987,100,Europe
Switzerland,CHE,6,1988,100,Europe
Switzerland,CHE,6,1989,100,Europe
Switzerland,CHE,6,1990,100,Europe
Switzerland,CHE,6,1991,100,Europe
Switzerland,CHE,6,1992,100,Europe
Switzerland,CHE,6,1993,100,Europe
Switzerland,CHE,6,1994,100,Europe
Switzerland,CHE,6,1995,100,Europe
Switzerland,CHE,6,1996,100,Europe
Switzerland,CHE,6,1997,100,Europe
Switzerland,CHE,6,1998,100,Europe
Switzerland,CHE,6,1999,100,Europe
Switzerland,CHE,6,2000,100,Europe
Ghana,GHA,7,1902,0,Africa
Ghana,GHA,7,1903,0,Africa
Ghana,GHA,7,1904,0,Africa
Ghana,GHA,7,1905,0,Africa
Ghana,GHA,7,1906,0,Africa
Ghana,GHA,7,1907,0,Africa
Ghana,GHA,7,1908,0,Africa
Ghana,GHA,7,1909,0,Africa
Ghana,GHA,7,1910,0,Africa
Ghana,GHA,7,1911,0,Africa
Ghana,GHA,7,1912,0,Africa
Ghana,GHA,7,1913,0,Africa
Ghana,GHA,7,1914,0,Africa
Ghana,GHA,7,1915,0,Africa
Ghana,GHA,7,1916,0,Africa
Ghana,GHA,7,1917,0,Africa
Ghana,GHA,7,1918,0,Africa
Ghana,GHA,7,1919,0,Africa
Ghana,GHA,7,1920,0,Africa
Ghana,GHA,7,1921,0,Africa
Ghana,GHA,7,1922,0,Africa
Ghana,GHA,7,1923,0,Africa
Ghana,GHA,7,1924,0,Africa
Ghana,GHA,7,1925,0,Africa
Ghana,GHA,7,1926,0,Africa
Ghana,GHA,7,1927,0,Africa
Ghana,GHA,7,1928,0,Africa
Ghana,GHA,7,1929,0,Africa
Ghana,GHA,7,1930,0,Africa
Ghana,GHA,7,1931,0,Africa
Ghana,GHA,7,1932,0,Africa
Ghana,GHA,7,1933,0,Africa
Ghana,GHA,7,1934,0,Africa
Ghana,GHA,7,1935,0,Africa
Ghana,GHA,7,1936,0,Africa
Ghana,GHA,7,1937,0,Africa
Ghana,GHA,7,1938,0,Africa
Ghana,GHA,7,1939,0,Africa
Ghana,GHA,7,1940,0,Africa
Ghana,GHA,7,1941,0,Africa
Ghana,GHA,7,1942,0,Africa
Ghana,GHA,7,1943,0,Africa
Ghana,GHA,7,1944,0,Africa
Ghana,GHA,7,1945,0,Africa
Ghana,GHA,7,1946,0,Africa
Ghana,GHA,7,1947,0,Africa
Ghana,GHA,7,1948,0,Africa
Ghana,GHA,7,1949,0,Africa
Ghana,GHA,7,1950,0,Africa
Ghana,GHA,7,1951,100,Africa
Ghana,GHA,7,1952,100,Africa
Ghana,GHA,7,1953,100,Africa
Ghana,GHA,7,1954,100,Africa
Ghana,GHA,7,1955,100,Africa
Ghana,GHA,7,1956,100,Africa
Ghana,GHA,7,1957,100,Africa
Ghana,GHA,7,1958,100,Africa
Ghana,GHA,7,1959,100,Africa
Ghana,GHA,7,1960,100,Africa
Ghana,GHA,7,1961,100,Africa
Ghana,GHA,7,1962,100,Africa
Ghana,GHA,7,1963,100,Africa
Ghana,GHA,7,1964,100,Africa
Ghana,GHA,7,1965,0,Africa
Ghana,GHA,7,1966,0,Africa
Ghana,GHA,7,1967,0,Africa
Ghana,GHA,7,1968,0,Africa
Ghana,GHA,7,1969,100,Africa
Ghana,GHA,7,1970,100,Africa
Ghana,GHA,7,1971,100,Africa
Ghana,GHA,7,1972,0,Africa
Ghana,GHA,7,1973,0,Africa
Ghana,GHA,7,1974,0,Africa
Ghana,GHA,7,1975,0,Africa
Ghana,GHA,7,1976,0,Africa
Ghana,GHA,7,1977,0,Africa
Ghana,GHA,7,1978,0,Africa
Ghana,GHA,7,1979,100,Africa
Ghana,GHA,7,1980,100,Africa
Ghana,GHA,7,1981,0,Africa
Ghana,GHA,7,1982,0,Africa
Ghana,GHA,7,1983,0,Africa
Ghana,GHA,7,1984,0,Africa
Ghana,GHA,7,1985,0,Africa
Ghana,GHA,7,1986,0,Africa
Ghana,GHA,7,1987,0,Africa
Ghana,GHA,7,1988,0,Africa
Ghana,GHA,7,1989,0,Africa
Ghana,GHA,7,1990,0,Africa
Ghana,GHA,7,1991,0,Africa
Ghana,GHA,7,1992,100,Africa
Ghana,GHA,7,1993,100,Africa
Ghana,GHA,7,1994,100,Africa
Ghana,GHA,7,1995,100,Africa
Ghana,GHA,7,1996,100,Africa
Ghana,GHA,7,1997,100,Africa
Ghana,GHA,7,1998,100,Africa
Ghana,GHA,7,1999,100,Africa
Ghana,GHA,7,2000,100,Africa
South Africa,ZAF,8,1900,0,Africa
South Africa,ZAF,8,1901,0,Africa
South Africa,ZAF,8,1902,0,Africa
South Africa,ZAF,8,1903,0,Africa
South Africa,ZAF,8,1904,0,Africa
South Africa,ZAF,8,1905,0,Africa
South Africa,ZAF,8,1906,0,Africa
South Africa,ZAF,8,1907,0,Africa
South Africa,ZAF,8,1908,0,Africa
South Africa,ZAF,8,1909,0,Africa
South Africa,ZAF,8,1910,0,Africa
South Africa,ZAF,8,1911,0,Africa
South Africa,ZAF,8,1912,0,Africa
South Africa,ZAF,8,1913,0,Africa
South Africa,ZAF,8,1914,0,Africa
South Africa,ZAF,8,1915,0,Africa
South Africa,ZAF,8,1916,0,Africa
South Africa,ZAF,8,1917,0,Africa
South Africa,ZAF,8,1918,0,Africa
South Africa,ZAF,8,1919,0,Africa
South Africa,ZAF,8,1920,0,Africa
South Africa,ZAF,8,1921,0,Africa
South Africa,ZAF,8,1922,0,Africa
South Africa,ZAF,8,1923,0,Africa
South Africa,ZAF,8,1924,0,Africa
South Africa,ZAF,8,1925,0,Africa
South Africa,ZAF,8,1926,0,Africa
South Africa,ZAF,8,1927,0,Africa
South Africa,ZAF,8,1928,0,Africa
South Africa,ZAF,8,1929,0,Africa
South Africa,ZAF,8,1930,0,Africa
South Africa,ZAF,8,1931,0,Africa
South Africa,ZAF,8,1932,0,Africa
South Africa,ZAF,8,1933,20,Africa
South Africa,ZAF,8,1934,20,Africa
South Africa,ZAF,8,1935,20,Africa
South Africa,ZAF,8,1936,20,Africa
South Africa,ZAF,8,1937,20,Africa
South Africa,ZAF,8,1938,20,Africa
South Africa,ZAF,8,1939,20,Africa
South Africa,ZAF,8,1940,20,Africa
South Africa,ZAF,8,1941,20,Africa
South Africa,ZAF,8,1942,19,Africa
South Africa,ZAF,8,1943,19,Africa
South Africa,ZAF,8,1944,19,Africa
South Africa,ZAF,8,1945,19,Africa
South Africa,ZAF,8,1946,19,Africa
South Africa,ZAF,8,1947,19,Africa
South Africa,ZAF,8,1948,19,Africa
South Africa,ZAF,8,1949,19,Africa
South Africa,ZAF,8,1950,19,Africa
South Africa,ZAF,8,1951,18,Africa
South Africa,ZAF,8,1952,18,Africa
South Africa,ZAF,8,1953,18,Africa
South Africa,ZAF,8,1954,18,Africa
South Africa,ZAF,8,1955,18,Africa
South Africa,ZAF,8,1956,18,Africa
South Africa,ZAF,8,1957,18,Africa
South Africa,ZAF,8,1958,18,Africa
South Africa,ZAF,8,1959,18,Africa
South Africa,ZAF,8,1960,17,Africa
South Africa,ZAF,8,1961,17,Africa
South Africa,ZAF,8,1962,17,Africa
South Africa,ZAF,8,1963,17,Africa
South Africa,ZAF,8,1964,17,Africa
South Africa,ZAF,8,1965,17,Africa
South Africa,ZAF,8,1966,17,Africa
South Africa,ZAF,8,1967,17,Africa
South Africa,ZAF,8,1968,17,Africa
South Africa,ZAF,8,1969,17,Africa
South Africa,ZAF,8,1970,17,Africa
South Africa,ZAF,8,1971,17,Africa
South Africa,ZAF,8,1972,17,Africa
South Africa,ZAF,8,1973,17,Africa
South Africa,ZAF,8,1974,17,Africa
South Africa,ZAF,8,1975,16,Africa
South Africa,ZAF,8,1976,16,Africa
South Africa,ZAF,8,1977,16,Africa
South Africa,ZAF,8,1978,16,Africa
South Africa,ZAF,8,1979,16,Africa
South Africa,ZAF,8,1980,16,Africa
South Africa,ZAF,8,1981,16,Africa
South Africa,ZAF,8,1982,16,Africa
South Africa,ZAF,8,1983,16,Africa
South Africa,ZAF,8,1984,16,Africa
South Africa,ZAF,8,1985,16,Africa
South Africa,ZAF,8,1986,15,Africa
South Africa,ZAF,8,1987,15,Africa
South Africa,ZAF,8,1988,15,Africa
South Africa,ZAF,8,1989,15,Africa
South Africa,ZAF,8,1990,14,Africa
South Africa,ZAF,8,1991,14,Africa
South Africa,ZAF,8,1992,14,Africa
South Africa,ZAF,8,1993,14,Africa
South Africa,ZAF,8,1994,100,Africa
South Africa,ZAF,8,1995,100,Africa
South Africa,ZAF,8,1996,100,Africa
South Africa,ZAF,8,1997,100,Africa
South Africa,ZAF,8,1998,100,Africa
South Africa,ZAF,8,1999,100,Africa
South Africa,ZAF,8,2000,100,Africa
Japan,JPN,9,1900,0,Asia
Japan,JPN,9,1901,0,Asia
Japan,JPN,9,1902,0,Asia
Japan,JPN,9,1903,0,Asia
Japan,JPN,9,1904,0,Asia
Japan,JPN,9,1905,0,Asia
Japan,JPN,9,1906,0,Asia
Japan,JPN,9,1907,0,Asia
Japan,JPN,9,1908,0,Asia
Japan,JPN,9,1909,0,Asia
Japan,JPN,9,1910,0,Asia
Japan,JPN,9,1911,0,Asia
Japan,JPN,9,1912,0,Asia
Japan,JPN,9,1913,0,Asia
Japan,JPN,9,1914,0,Asia
Japan,JPN,9,1915,0,Asia
Japan,JPN,9,1916,0,Asia
Japan,JPN,9,1917,0,Asia
Japan,JPN,9,1918,0,Asia
Japan,JPN,9,1919,0,Asia
Japan,JPN,9,1920,0,Asia
Japan,JPN,9,1921,0,Asia
Japan,JPN,9,1922,0,Asia
Japan,JPN,9,1923,0,Asia
Japan,JPN,9,1924,0,Asia
Japan,JPN,9,1925,0,Asia
Japan,JPN,9,1926,0,Asia
Japan,JPN,9,1927,0,Asia
Japan,JPN,9,1928,0,Asia
Japan,JPN,9,1929,0,Asia
Japan,JPN,9,1930,0,Asia
Japan,JPN,9,1931,0,Asia
Japan,JPN,9,1932,0,Asia
Japan,JPN,9,1933,0,Asia
Japan,JPN,9,1934,0,Asia
Japan,JPN,9,1935,0,Asia
Japan,JPN,9,1936,0,Asia
Japan,JPN,9,1937,0,Asia
Japan,JPN,9,1938,0,Asia
Japan,JPN,9,1939,0,Asia
Japan,JPN,9,1940,0,Asia
Japan,JPN,9,1941,0,Asia
Japan,JPN,9,1942,0,Asia
Japan,JPN,9,1943,0,Asia
Japan,JPN,9,1944,0,Asia
Japan,JPN,9,1945,0,Asia
Japan,JPN,9,1946,0,Asia
Japan,JPN,9,1947,100,Asia
Japan,JPN,9,1948,100,Asia
Japan,JPN,9,1949,100,Asia
Japan,JPN,9,1950,100,Asia
Japan,JPN,9,1951,100,Asia
Japan,JPN,9,1952,100,Asia
Japan,JPN,9,1953,100,Asia
Japan,JPN,9,1954,100,Asia
Japan,JPN,9,1955,100,Asia
Japan,JPN,9,1956,100,Asia
Japan,JPN,9,1957,100,Asia
Japan,JPN,9,1958,100,Asia
Japan,JPN,9,1959,100,Asia
Japan,JPN,9,1960,100,Asia
Japan,JPN,9,1961,100,Asia
Japan,JPN,9,1962,100,Asia
Japan,JPN,9,1963,100,Asia
Japan,JPN,9,1964,100,Asia
Japan,JPN,9,1965,100,Asia
Japan,JPN,9,1966,100,Asia
Japan,JPN,9,1967,100,Asia
Japan,JPN,9,1968,100,Asia
Japan,JPN,9,1969,100,Asia
Japan,JPN,9,1970,100,Asia
Japan,JPN,9,1971,100,Asia
Japan,JPN,9,1972,100,Asia
Japan,JPN,9,1973,100,Asia
Japan,JPN,9,1974,100,Asia
Japan,JPN,9,1975,100,Asia
Japan,JPN,9,1976,100,Asia
Japan,JPN,9,1977,100,Asia
Japan,JPN,9,1978,100,Asia
Japan,JPN,9,1979,100,Asia
Japan,JPN,9,1980,100,Asia
Japan,JPN,9,1981,100,Asia
Japan,JPN,9,1982,100,Asia
Japan,JPN,9,1983,100,Asia
Japan,JPN,9,1984,100,Asia
Japan,JPN,9,1985,100,Asia
Japan,JPN,9,1986,100,Asia
Japan,JPN,9,1987,100,Asia
Japan,JPN,9,1988,100,Asia
